ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Order,Task
elisius1,10,51,16142,16168,28,605.4,235.2,728.5,205.3,163.31,95.32,FALSE,RIGHT,"2,73",RIGHT,1,Counting
elisius1,10,52,16364,16374,12,720,205.5,689.7,201.8,62.04,50.77,FALSE,LEFT,"0,65",RIGHT,1,Counting
elisius1,10,53,16784,16804,22,688.7,202.9,771.1,190.7,114.46,78.4,FALSE,RIGHT,"1,79",RIGHT,1,Counting
elisius1,10,54,17088,17096,10,781.5,189.7,780.6,170.2,53.22,46.74,FALSE,UP,"0,52",RIGHT,1,Counting
elisius1,10,55,17414,17434,22,785.9,163.1,861.8,168.6,111.73,71.29,FALSE,RIGHT,"1,63",RIGHT,1,Counting
elisius1,10,56,17840,17850,12,860.3,165.2,883.4,154.7,52.45,43.85,FALSE,RIGHT,"0,57",RIGHT,1,Counting
elisius1,10,57,18086,18110,26,883.4,151.4,1003,114,167.62,105.95,FALSE,RIGHT,"2,74",RIGHT,1,Counting
elisius1,10,58,18356,18378,24,1006.8,115.2,905,128,150.69,89.68,FALSE,LEFT,"2,20",RIGHT,1,Counting
elisius1,10,59,18584,18596,14,904.8,131.1,875.6,145.7,61.5,47.96,FALSE,LEFT,"0,74",RIGHT,1,Counting
elisius1,10,60,19024,19032,10,880.3,137.9,899.7,141.9,46.96,40.19,FALSE,.,"0,43",RIGHT,1,Counting
elisius1,10,61,19288,19308,22,900.3,147.1,979,118.9,123.28,83.62,FALSE,RIGHT,"1,84",RIGHT,1,Counting
elisius1,10,62,19612,19652,42,988.5,117,562,94.4,406.8,217.28,FALSE,LEFT,"9,08",RIGHT,1,Counting
elisius1,10,63,19980,20032,54,539.9,89.2,997.5,129.3,408.24,193.08,FALSE,RIGHT,"9,77",RIGHT,1,Counting
elisius1,10,64,20250,20260,12,1013,132.5,1006.3,112.8,48.33,38.85,FALSE,UP,"0,54",RIGHT,1,Counting
elisius1,10,65,20576,20606,32,1002.3,115.9,1228.1,66.7,280.23,154.95,FALSE,RIGHT,"4,95",RIGHT,1,Counting
elisius1,10,66,20952,20972,22,1228.3,64.7,1154.1,58.9,104.31,67.81,FALSE,LEFT,"1,57",RIGHT,1,Counting
